Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q140,Q158,GMSI_1_1,GMSI_2_1,GMSI_3_1,GMSI_4_1,GMSI_5_1,GMSI_6_1,GMSI_7_1,GMSI_8_1,GMSI_9_1,GMSI_10_1,GMSI_11_1,GMSI_12_1,GMSI_13_1,GMSI_14_1,GMSI_15_1,GMSI_16_1,GMSI_17_1,GMSI_18_1,GMSI_19_1,GMSI_20_1,GMSI_21_1,GMSI_22_1,GMSI_23_1,GMSI_24_1,GMSI_25_1,GMSI_26_1,GMSI_27_1,GMSI_28_1,GMSI_29_1,GMSI_30_1,GMSI_31_1,Qcheck,GMSI_32,GMSI_33,GMSI_34,GMSI_35,GMSI_36,GMSI_37,GMSI_38,GMSI_39,PAS_1,PAS_2,PAS_3,PAS_4,PAS_5,PAS_6,PAS_7,PAS_8,PAS_9,PAS_10,PAS_11,PAS_12,PAS_13,PAS_14,PAS_15,PAS_16,PAS_17,PAS_18,PAS_19,PAS_20,PAS_21,PAS_22,PAS_23,PAS_24,PAS_25,PAS_26,PAS_27,PAS_28,PAS_29,PAS_30,PAS_31,PAS_32,PAS_33,PAS_34,PAS_35,PAS_36,PAS_37,PAS_38,PAS_39,PAS_40,PAS_41,PAS_42,PAS_43,PAS_44,PAS_45,PAS_46,PAS_47,PAS_48,PAS_49,PAS_50,PAS_51,PAS_52,PAS_53,PAS_54,PAS_55,PAS_56,catch,PAS_57,PAS_58,PAS_59,PAS_60,PAS_61,catch,PROLIFIC_PID
IP Address,69.242.223.145,100,604,TRUE,8/2/23 4:51,R_1jTXhXb4DX1GBTW,,,,,42.3255,-83.0415,anonymous,EN,I agree,622e06e4046635b0eb64f103,3,4,4,4,7,7,4,6,1,6,1,7,1,2,6,7,1,7,4,7,3,6,3,7,4,7,2,6,6,7,7,2,10 or more,4-Mar,0,0,2,1,60-90 minutes,Guitar,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,622e06e4046635b0eb64f103
IP Address,73.168.93.144,100,745,TRUE,8/2/23 4:53,R_NVznzH97LCAZ3aN,,,,,41.619,-86.7218,anonymous,EN,I agree,5eb983034987d1074b5232ce,2,6,2,1,3,6,4,3,2,3,2,1,4,4,1,6,3,3,1,4,7,3,5,3,4,5,7,2,4,4,6,2,0,0,0,0,0,0,60-90 minutes,n/a,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5eb983034987d1074b5232ce
IP Address,98.48.161.36,100,1143,TRUE,8/2/23 4:56,R_1pWgnBuAJ7NUZL8,,,,,32.7147,-79.9526,anonymous,EN,I agree,5fc2734dbe970b424ca019b4,2,6,1,1,6,5,1,5,1,1,4,7,3,7,5,6,6,5,4,7,7,5,3,6,7,6,7,5,3,5,7,2,2,0.5,0,0,2,0,30-60 minutes,flute,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5fc2734dbe970b424ca019b4
IP Address,97.115.144.59,100,306,TRUE,8/2/23 5:24,R_2cuTdyLU2aX2LeL,,,,,45.5777,-122.6795,anonymous,EN,I agree,643bf6338ab6927af28b0b88,3,5,3,4,3,4,4,3,3,4,5,4,3,4,4,3,4,5,4,3,5,4,4,3,4,5,5,3,4,7,5,2,1,1,0,0,1,0,0-15 minutes,voice,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,643bf6338ab6927af28b0b88
IP Address,24.197.140.153,100,965,TRUE,8/2/23 6:22,R_1LtYIRLWeflh5kt,,,,,34.5251,-82.6307,anonymous,EN,I agree,62f661f932b20c9fc240d82f,5,7,2,1,7,4,6,5,1,6,4,7,6,2,5,2,2,6,7,5,4,4,1,6,1,2,4,6,5,5,6,2,3,4-Mar,6-Apr,6-Apr,5-Mar,3,30-60 minutes,guitar,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,62f661f932b20c9fc240d82f
IP Address,104.63.220.9,100,594,TRUE,8/2/23 6:58,R_1JJvnmXVOUJo5Cx,,,,,35.4971,-97.733,anonymous,EN,I agree,609c297aff4c80dac255f75d,3,4,1,2,4,5,4,6,2,4,4,3,3,4,2,3,5,6,2,1,7,6,4,3,6,5,5,2,4,5,2,2,1,1,0,0.5,0.5,1,30-60 minutes,Guitar,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,609c297aff4c80dac255f75d
IP Address,173.77.37.52,100,1319,TRUE,8/2/23 7:13,R_8vUrJOPup8dnjVf,,,,,40.6627,-73.9138,anonymous,EN,I agree,63f82a4ff43ec144ca3622a8,1,1,1,1,1,6,1,4,2,4,4,1,1,1,3,5,1,7,4,5,5,7,1,1,1,5,4,5,6,7,7,2,0,0,0,0,0,0,15-30 minutes,voice,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,63f82a4ff43ec144ca3622a8
IP Address,172.58.111.254,100,553,TRUE,8/2/23 7:15,R_3F2x0uXMYihN7JL,,,,,32.7767,-96.805,anonymous,EN,I agree,5d815ba661013f00170a8def,5,2,2,6,7,7,6,4,1,5,3,7,1,2,6,7,2,7,6,7,2,7,1,7,7,7,5,7,7,9,7,2,10 or more,4-Mar,0,0.5,5-Mar,3,4 hours or more,Piano,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5d815ba661013f00170a8def
IP Address,50.243.165.201,100,906,TRUE,8/2/23 7:21,R_1Hkk27s4F8xqcA9,,,,,40.5672,-79.9708,anonymous,EN,I agree,63cbd5095083beef0c8b1a7a,4,4,3,5,6,7,7,6,1,6,2,4,1,7,4,7,2,6,4,6,1,6,2,4,4,6,7,6,6,5,6,2,5-Apr,2,2,1,2,1,60-90 minutes,piano,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,63cbd5095083beef0c8b1a7a
IP Address,24.9.199.50,100,836,TRUE,8/2/23 7:37,R_4HhFzeaw7FpH7iN,,,,,40.4102,-104.7584,anonymous,EN,I agree,64282ae044d37e83e83ceca5,2,2,1,1,5,7,1,1,4,4,6,4,3,7,2,5,5,5,5,4,7,6,7,3,7,5,1,3,2,4,4,2,0,0,0,0,0,0,30-60 minutes,none,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,64282ae044d37e83e83ceca5
IP Address,98.192.52.37,100,502,TRUE,8/2/23 7:50,R_2sYbUir9VKSCsV3,,,,,33.5631,-84.5832,anonymous,EN,I agree,605776c7ffd8cb64476fc73f,2,5,3,2,4,5,6,4,6,1,6,2,3,7,2,6,6,4,3,3,6,5,7,2,7,6,7,3,4,5,6,2,1,0.5,1,0,0,0,0-15 minutes,piano,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,605776c7ffd8cb64476fc73f
IP Address,68.1.92.66,100,404,TRUE,8/2/23 7:53,R_25TV29a9cNDHpz2,,,,,30.4236,-87.2261,anonymous,EN,I agree,5becfeed4f191100013b46db,1,3,1,1,6,6,4,2,2,7,1,7,1,1,1,5,1,7,5,4,5,7,1,3,1,3,7,2,2,4,7,2,0,0,0,0,0,0,15-30 minutes,voice,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5becfeed4f191100013b46db
IP Address,104.33.147.220,100,609,TRUE,8/2/23 8:02,R_2Pb4G4uZyismAxQ,,,,,33.8625,-117.586,anonymous,EN,I agree,630d38824bad7ea1700632d0,5,5,4,4,5,4,3,5,5,3,5,4,4,4,5,5,3,3,5,5,3,5,5,5,4,5,6,5,4,8,4,2,0,0,0,0,0,0,15-30 minutes,maracas,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,630d38824bad7ea1700632d0
IP Address,174.236.34.129,100,1140,TRUE,8/2/23 8:19,R_1Edo9uaBfmEIsIk,,,,,42.7893,-83.7135,anonymous,EN,I agree,56e72067c89073000be77fdf,6,7,7,4,7,7,4,7,2,1,2,7,1,3,6,7,6,7,7,7,7,7,2,6,7,6,5,7,4,7,7,2,0,0.5,0,2,2,2,15-30 minutes,Piano,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,56e72067c89073000be77fdf
IP Address,98.11.79.169,100,760,TRUE,8/2/23 8:52,R_O8YPDurLm7qTxAZ,,,,,43.5604,-76.1166,anonymous,EN,I agree,6150b927614a4f154f311f9d,4,5,2,2,4,7,7,6,3,6,4,5,2,4,2,6,2,5,4,4,6,4,2,4,6,6,5,4,4,4,7,2,0,0,0,0,0,0,15-30 minutes,voice,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,6150b927614a4f154f311f9d
IP Address,47.5.113.148,100,545,TRUE,8/2/23 9:00,R_31MpjGsla2b1Ecd,,,,,38.4479,-105.2206,anonymous,EN,I agree,5c33a10c88e52b00017eb86f,6,4,1,1,6,7,7,6,1,7,1,7,2,2,1,7,6,7,7,7,6,7,1,6,1,7,3,7,3,5,7,2,0,0.5,0,0,2,3,0-15 minutes,tambourine,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5c33a10c88e52b00017eb86f
IP Address,98.40.184.229,100,320,TRUE,8/2/23 9:15,R_1OkqTbCmx3D8gio,,,,,29.9225,-95.0615,anonymous,EN,I agree,58f1017ac325470001795b01,1,2,1,1,2,7,1,1,1,1,7,1,1,7,2,5,7,4,1,2,7,5,1,1,7,4,7,5,6,4,6,2,0,0,0,0,0,0,0-15 minutes,none,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,58f1017ac325470001795b01
IP Address,169.239.205.235,100,832,TRUE,8/2/23 9:41,R_Tw7DJIbg50HDUEV,,,,,37.751,-97.822,anonymous,EN,I agree,63a265dfb79aeca7ea438f4a,4,5,2,4,4,7,7,6,3,4,4,4,4,4,4,4,4,4,4,4,4,6,4,6,4,5,4,4,4,7,4,2,1,0.5,2,0,0,1,30-60 minutes,piano,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,63a265dfb79aeca7ea438f4a
IP Address,72.160.101.103,100,669,TRUE,8/2/23 9:50,R_1Egn4IsDwyYngQf,,,,,47.3247,-117.9897,anonymous,EN,I agree,606537639bc40e88e953c584,6,3,2,4,7,6,7,3,1,7,3,7,1,7,4,7,7,7,6,6,4,5,2,6,2,4,5,3,7,6,6,2,5-Apr,2,0,2,5-Mar,2,2-3 hours,Guitar ,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,606537639bc40e88e953c584
IP Address,69.253.102.59,100,1232,TRUE,8/2/23 10:17,R_1M0owN6kIoHB9UB,,,,,39.9444,-75.5875,anonymous,EN,I agree,6099f441d9e8d68d4c4c17d9,2,2,4,2,6,6,3,2,1,2,4,5,2,6,6,6,5,5,5,6,4,5,5,5,5,6,6,5,5,7,6,2,2,0.5,0,0,2,0,2 hours,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6099f441d9e8d68d4c4c17d9
IP Address,204.9.21.183,100,509,TRUE,8/2/23 10:39,R_3l9sd8VL4sxVwbf,,,,,33.8874,-111.9508,anonymous,EN,I agree,5e2926d80beb030ede110e67,2,5,1,3,7,7,5,6,1,4,2,4,6,2,3,5,2,6,5,5,7,7,3,1,7,6,7,5,5,5,7,2,0,0,1,0,0,0,15-30 minutes,"Piano, self-taught",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5e2926d80beb030ede110e67
IP Address,166.137.171.70,100,360,TRUE,8/2/23 10:39,R_3nk4vBdrVzPkqsw,,,,,37.751,-97.822,anonymous,EN,I agree,5f4825050fc6402cb19feade,3,5,2,5,5,6,6,6,1,6,2,6,2,1,3,4,6,7,6,6,6,7,1,2,1,6,6,5,7,10,7,2,0,0.5,1,0,0,1,0-15 minutes,voice,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5f4825050fc6402cb19feade
IP Address,75.129.224.23,100,915,TRUE,8/2/23 10:53,R_tKykCbe7uBh6m3L,,,,,38.6287,-90.1988,anonymous,EN,I agree,631a68d95296b3b289d64291,2,1,1,1,4,2,1,4,2,1,7,1,1,1,2,5,7,1,1,5,7,1,6,1,1,5,7,1,1,4,6,2,9-Jun,2,11 or more,1,10 or more,1,15-30 minutes,guitar,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,631a68d95296b3b289d64291
IP Address,174.126.68.37,100,450,TRUE,8/2/23 11:22,R_Q4ErLc3cE57Eyml,,,,,37.0494,-94.5069,anonymous,EN,I agree,6320fb375d2abadf259b7889,4,7,5,2,3,6,2,7,1,3,4,4,2,7,5,6,3,6,5,7,4,4,3,6,5,5,7,7,4,5,7,2,0,2,2,0,0,0,60-90 minutes,Voice,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,6320fb375d2abadf259b7889
IP Address,72.92.228.142,100,259,TRUE,8/2/23 11:23,R_3vXvOTJx3Crydln,,,,,41.6925,-71.5705,anonymous,EN,I agree,63614cab87b22b72231c66e0,2,5,1,1,1,6,4,5,2,5,3,6,4,3,5,5,2,5,5,4,3,5,3,6,7,6,3,3,6,5,6,2,0,0,1,0,0,0,4 hours or more,voice,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,63614cab87b22b72231c66e0
